@relation "./files_to_convert\2018-EI-reg-Es-sadness-train.txt"

@attribute id string
@attribute tweet string
@attribute emotion string
@attribute score numeric

@data
"2017-En-41531","	 Estoy comprando suministros de arte y yo estoy debatiendo qué serios es para comprar pintura acrílica .	","sadness", 0.375
"2017-En-41455","	@username jeezus Tristeza	","sadness", 0.271
"2017-En-41211","	de resultado de Prueba #de dios	","sadness", 0.729
"2017-En-40259","	Tuvo que dejar en La Guitarra Azul, no podría estar carácter principal. Clase de skim-leído hasta el final cuál conseguía siniestro y unsettling . . . 1/2	","sadness", 0.583
"2017-En-41248","	oh, btw - después de que una 6 depresión de mes-tiempo libre  conseguía un relapse ahora... Magnífico	","sadness", 0.750
"2017-En-41170","	@username @username Pero  decidí ser un poco lackadaisical aproximadamente vistiéndose para conseguir víveres .	","sadness", 0.417
"2017-En-40779","	@username hmu Jugadores de necesidad para lans el año que viene . DM me . Necesidad jugadores serios . Im Bajo org	","sadness", 0.125
"2017-En-40634","	necesidad a sta datación otra vez . Yo m aburrido #redheadteen #boldandbeautiful #perdido #numaday los hombres solos que datan Schkeuditz	","sadness", 0.312
"2017-En-41476","	@username  sé tipos que se hunde $ nums al juego y sólo para construir un equipo y solos de juego . Pero esto oye  haces nada en solos .	","sadness", 0.271
"2017-En-40603","	Allí ' s shaytan en esta habitación wallahi su sido oscuro todo el tiempo ahora la lámpara es encima ! ! omg shaytan	","sadness", 0.333
"2017-En-40541","	Justo me dije la mujer allí era una posibilidad  sea num Sydney equipos en AFL final magnífica . Su respuesta : ' hay dos SYDNEY AFL equipos ? ' #Serio	","sadness", 0.375
"2017-En-41145","	@username tristemente foto bonita .	","sadness", 0.375
"2017-En-40945","	@username No . Era tan repentino . No se ha hundido en todavía . Con León I supo  venga .	","sadness", 0.542
"2017-En-40645","	 Necesito un syfy serie para mirar I literalmente tener nada para mirar atrás para respaldar . Ya miré #los héroes #perdieron #jericho #fallenskies etc etc	","sadness", 0.312
"2017-En-41208","	@username Complacer  no sulk sobre vuestra derrota . Venido encima . Cabeza arriba !	","sadness", 0.250
"2017-En-40941","	@username Y su mamá era peor que Tony sopranos mamá #uau #la historia #importante	","sadness", 0.417
"2017-En-40022","	está sido una semana de conectividad terrible con @username ningún servicio o sólo numG no es qué Im pagando para . #Infeliz #poorservice	","sadness", 0.870
"2017-En-40202","	no quiero la lástima de mis instructores pero yo gustarían algunos entendiendo . Verdaderamente estoy probando a pesar de TODAS las  circunstancias que me hago desalentado	","sadness", 0.625
"2017-En-41325","	@username marca seguro es Young breadrins nos lanzo un voto rápido #murky #skeng #votage	","sadness", 0.292
"2017-En-40655","	@username ~ junto . ' Hermione Bajado su voz ligeramente, sonando un poco  amargo, quizás incluso  rueful. 'Que sólo te conseguiría~	","sadness", 0.300
"2017-En-21346","	 el penique terrible justo cleaved de una fracción de mi Felicidad	","sadness", 0.521
"2017-En-40764","	de corazón es siempre allí . Justo tienes que escoger para verlo . Hay ninguna habitación de punto en el oscuro e ignorando la luz de las estrellas .	","sadness", 0.167
"2017-En-41370","	@username En el análisis final, el no-mayoría global blanca  no fret sobre el origen étnico de nuestros cadáveres.	","sadness", 0.458
"2017-En-41006","	Eres #serio que #fredsirieix vidas en Peckham ... El amor #propio de Londres del sur Guru ( grande arriba )	","sadness", 0.312
"2017-En-20834","	no deja el comportamiento de otros destruye ur paz interior . ' - Dalai Lama @username #intuición #de ansiedad #de depresión #de curación #libro #de meditación	","sadness", 0.583
"2017-En-40242","	nos Dejé no cargar nuestro remembrances con un heaviness aquello está ido . \ n - William Shakespeare ( num-num ) \ n #forja adelante .	","sadness", 0.604
"2017-En-21338","	@username Pero pienso que necesitamos experimentar un poco desesperación & de locura también . Esto es el material que nos hago humano .	","sadness", 0.521
"2017-En-41171","	@username  Tengo muchos memorias felices del Isle De Wight . \ n ... \ nBut yeah, se hunde que mierda.	","sadness", 0.479
"2017-En-41470","	Arriba en melancholy cerro	","sadness", 0.688
"2017-En-40494","	@username tristemente i se tiene que acostar ahora no anuncia cualquier cosa mientras i estoy ido da las gracias a u i amor tú	","sadness", 0.417
"2017-En-40756","	Tipos ! Leído mi #fanfiction si gustas #perdido y #housemd  tengo uno de cada #tvshow - enlace en bio !	","sadness", 0.188
"2017-En-40164","	@username Probado num consigue más temprano flt numday @username Turnd fuera bcuz lo era num tarde Entonces el agente dejado otro pas en #silvereliteleftbehind #infeliz	","sadness", 0.667
"2017-En-40398","	Cómo valiente es los particulares jóvenes que ha abierto hasta nosotros aproximadamente su #depresión y #ansiedad para ayudar levantan concienciación ! ! @username	","sadness", 0.479
"2017-En-40611","	Tiene cualquiera notó que @username historias en días recientes toda pintura positiva accomplishments para Triunfo y retos para Hillary ? #Sorprendió	","sadness", 0.333
"2017-En-20384","	@username justo tiene que manera de pensar,  quiere la esperanza absoluta nacida de desesperación absoluta.	","sadness", 0.583
"2017-En-40527","	Cam No puede ser serio con aquel IG correo y que fuente de asno estúpido  utiliza . Habría sido mejor a justo decir nada .	","sadness", 0.396
"2017-En-40914","	Es realmente triste cuándo no puedes ordenar bienes de porcelana y el gusta debido a Internet fraudsters ... Qué es este gobierno realmente haciendo .	","sadness", 0.625
"2017-En-40571","	@username Cómo podría  trabajo con @username . ? #Serio	","sadness", 0.354
"2017-En-41388","	Limpiar el #hundirse y hacer vuestro #brillo de baño .	","sadness", 0.121
"2017-En-40654","	@username Dejado les saber  es el	","sadness", 0.300
"2017-En-40657","	Sido trabajando en Blanchardstown centro comercial para sobre num años ahora y yo sólo representado fuera hoy dónde Marcas & Spencer es Después	","sadness", 0.292
"2017-En-40040","	está gastando £ num @username  estuve ofrecido un £ num vale .  Pregunté si  podría gastar él en fin de semana ? Fue dicho ' ningún válido hoy sólo ' #infeliz	","sadness", 0.814
"2017-En-40105","	Patti parece tan triste .  Estampe y corrió detrás del sofá .  Tendremos que dar su abundancia de amor y afecto ... Más de habitual . #Triste	","sadness", 0.729
"2017-En-40705","	@username será jugar en la Barra de Puente @username este sentado ( numth Sept ) #blues #rhythmandblues #ramelton #donegal	","sadness", 0.254
"2017-En-40211","	@username @username es Señora btw .  Éramos lied a por Quedar . Seco vuestro remainer lágrimas ; Justo aceptarte #perdió	","sadness", 0.625
"2017-En-40416","	Nunca dejarme sólo con mi tarjeta de crédito . Nope nope mope .	","sadness", 0.458
"2017-En-40082","	Así que deprimiendo que es más oscuro tanto más temprano ahora	","sadness", 0.750
"2017-En-22110","	Si  #inviertes en mi película #nueva  pararé preguntar te para invertir en mi película nueva . #Desesperación #de delito #de las concesiones #shortsightedness #celebridades	","sadness", 0.458
"2017-En-40209","	@username bc  es un gloomy día Tony	","sadness", 0.625
"2017-En-41464","	Henny y manzanas de pino 🤔	","sadness", 0.208
"2017-En-21926","	mañana serán el último episodio de desesperación arc, tanta mierda va a pasar i no soy emocionalmente preparó...	","sadness", 0.729
"2017-En-40940","	@username Y su mamá era peor que Tony sopranos mamá #uau #la historia #triste #importante	","sadness", 0.583
"2017-En-41362","	@username pegado el hundirse con un martillo ... Triste, el universal modifier!	","sadness", 0.375
"2017-En-40311","	* Esperas quietas para Yang . Suposición realmente necesita su sueño o algo . Los gatitos que sienten kinda dejected correctos ahora . * #Off-line	","sadness", 0.542
"2017-En-40017","	 es un gloomy día de asno	","sadness", 0.888
"2017-En-40895","	Mis sobrinos n los primos son en ninguna parte tipos malos cercanos, pero podrían ser matados @ cualquier momento por un cop aquello pensó que eran bc de su color #triste	","sadness", 0.812
"2017-En-40641","	@username Supine en los labios — de piano separaron . #sixwordstory #amwriting #blues #Papá	","sadness", 0.312
"2017-En-40696","	de cantante preguntado si  era demasiado hungover para funcionar hoy . Poco   sepa me quedé sereno anoche tan i podría conseguir la mierda afrontó esta noche 😅	","sadness", 0.271
"2017-En-40485","	@username \ nBreath .  Eres trending despondent . Clinton ganará . Si  mantienes vuestros guantes encima, guardia arriba, y a perforadora le gusta el infierno.	","sadness", 0.417
"2017-En-40501","	@username Tío de cambio del nombre Remus Lewis #foh #theydontlikeyoueither #unwoke	","sadness", 0.414
"2017-En-40685","	@username  tuve un helado italiano bueno whilst descansando mi cansado paws . La miel sazonó, naturalmente! #FurryTails #Perdió #Venice.	","sadness", 0.271
"2017-En-40091","	im Tan gloomy hoy	","sadness", 0.729
"2017-En-21163","	“ fácilmente podemos #perdonar un #niño que es #temeroso de la #oscuridad ; la tragedia #real de #vida es cuándo #hombres es #temeroso de la #luz . ” – Platón	","sadness", 0.458
"2017-En-40365","	@username tristemente hay constitucional CORRECTO de tener aborto . Todavía hay constitucional CORRECTO a vida . Red de seguridad protege aquellos derechos	","sadness", 0.514
"2017-En-41136","	@username @username @username los idiotas se van a hundir la economía con políticas de dinero libre .	","sadness", 0.375
"2017-En-41216","	Semana de moda este año es atenuar AF ! Alguien me inspiro ! ! ! 😩	","sadness", 0.438
"2017-En-41386","	@username oh, triste si  te he desalentado 😂	","sadness", 0.396
"2017-En-41082","	Un momento :\ nIf  matas él en el espíritu,  muera en el natural!!!'-@PRINCESSTAYE #Orgullo #de racismo  #de suicidio #de asesinato	","sadness", 0.583
"2017-En-41209","	me : i've de hecho sido haciendo bastante bien ! i Estoy aprendiendo para dirigir mi depresión y - \ nlife : yeah aquello es encima . Aquello está cancelado .	","sadness", 0.604
"2017-En-40068","	El noticioso es disheartening . Todo aquello está yendo en es un resultado de una carencia de comprensivo y misinformation por los medios de comunicación . #Tristeza	","sadness", 0.771
"2017-En-40788","	Un . num La estación es todo  estoy buscando al llegar a este punto . #Deprimiendo #royals	","sadness", 0.688
"2017-En-40639","	Nunca dejado me ver  arrugas la frente	","sadness", 0.312
"2017-En-40244","	@username POR QUÉ ? !   Te quieren hacer plomada en a las profundidades de desesperación ? ?	","sadness", 0.604
"2017-En-41294","	i cant Vivo anymore mi roblox conseguía termianted :( ( ( #killme #lol #robloxgamer	","sadness", 0.625
"2017-En-41405","	@username si  voy  voy a soplar algunos dinero serio, idk si aquello es un sacrificio soy dispuesto con hace	","sadness", 0.375
"2017-En-40916","	no puedo esperar para ti para escuchar a mi 'Misterio' solo nuevo y mi álbum nuevo 😋 . #newmusic #newsingle #newalbum #num #popmusic #Oscuridad	","sadness", 0.146
"2017-En-41255","	Pero adivinar qué ? Soy sereno	","sadness", 0.188
"2017-En-41307","	#Cita ' para decir que Te sabes sin nunca habiendo sido #perdido para Te encontrar, Es gusta decir  sabes todo' ~@Caligraphy215	","sadness", 0.312
"2017-En-41342","	@username @username @username @username Bien, soy demasiado viejo, y demasiado terco sobre hechos &amp; historia para ser desalentada.	","sadness", 0.442
"2017-En-40262","	Siempre que i pout i justo querer Adrian para aparecer y decirme para parar pouting o más	","sadness", 0.583
"2017-En-40371","	no quiere ir para trabajar pero  quiero el dinero	","sadness", 0.500
"2017-En-21717","	@username  sé si no fui un optimista yo  desesperación .	","sadness", 0.530
"2017-En-40898","	Si alguien mantiene #reír en ti,  no #fret  . Al menos u r dando #felicidad .'\n#Cita #quotestoliveby	","sadness", 0.229
"2017-En-41112","	@username pero @username drogado y violó aquellas mujeres . Al menos te y Barb era sereno y consintiendo ! !	","sadness", 0.396
"2017-En-41214","	El dios único sabe por qué las cosas pasan, a veces es justo duro de entender.  #prayingforyou	","sadness", 0.529
"2017-En-40721","	Estos asno crecido lil chicos yeah i no les puede tomar serio .	","sadness", 0.235
"2017-En-41261","	Este nigga  no incluso buscar su familia real 🙄 😂	","sadness", 0.250
"2017-En-41460","	 aparezca es un año bueno para el #blues	","sadness", 0.500
"2017-En-41339","	@username tristemente David D es ya no con nosotros imaginan ambos juntos uau	","sadness", 0.500
"2017-En-40933","	@username está consiguiendo tan cercano en vuestra encuesta tantos ignorante ppl . #Deprimiendo #doloroso algo necesita cambiar #BeTheChange ? Qué ?	","sadness", 0.854
"2017-En-41002","	@username Honestamente . Todo I cuidado aproximadamente es Selasi no messing esto arriba . Su lackadaisical la actitud no es bien para danishes .	","sadness", 0.396
"2017-En-40064","	 Hemos dejado #Maine . #Tristeza	","sadness", 0.771
"2017-En-40189","	El hecho no he tenido que llevar un sujetador para una semana y sabiendo  tendré que empezar llevando un otra vez después de que mañana está deprimiendo 🙄 🙄	","sadness", 0.646
"2017-En-40810","	@username justo oído atrás numback,  suposición es por eso que  lo llaman el blues &amp;  tiene la mirada, pero sólo puedo cantar tickle versión de sacos	","sadness", 0.375
"2017-En-41275","	Allí será ningún #gaming vídeo hoy . Un amigo viejo de mina pasó anoche, así que  estoy tomando algún tiempo para apenar. Gracias #StandUpToCancer	","sadness", 0.792
"2017-En-41471","	El discurso era intrépido coz lo no fue escrito por PM NS bt el tono / de expresión era su propio atenúa n dim	","sadness", 0.460
"2017-En-40522","	@username vas un ir al de el amaity aflicción ?	","sadness", 0.396
"2017-En-41497","	La vida es dura ., su más duro si ur tristeza #de amor #de vida #estúpida #sadderness #moreofsad #howdoestears #whatislife	","sadness", 0.847
"2017-En-41026","	Candice está estando pout la cara me agravo cada semana	","sadness", 0.333
"2017-En-40049","	Cuándo seguro de salud no cubrirá TMS pero  me dejamos saber  cubren ECT #mentalhealth #depresión #de psicología #TMS #ECT	","sadness", 0.811
